User ID,Gender,Age,EstimatedSalary,MaritalStatus,EducationLevel,EmploymentStatus,CreditScore,LoanAmount,NumOfDependents,HomeOwnership,MobileBankingUsage,AnnualExpenses,InternetUsagePerDay,Purchased
101072,Female,45,69999,Married,Bachelor,Retired,371,30200,0,Mortgage,0,60244,2.09,1
101073,Male,59,123013,Married,Bachelor,Student,800,5575,1,Rent,0,11992,2.26,1
101074,Male,38,122811,Married,PhD,Student,746,21956,0,Rent,0,17218,2.95,1
101075,Male,41,124879,Married,Bachelor,Employed,658,11670,2,Own,0,61160,2.61,1
101076,Female,59,90309,Married,Master,Retired,576,16637,2,Rent,1,45564,4.93,1
101077,Male,57,32446,Married,High School,Employed,612,17346,2,Rent,0,35331,7.14,1
101078,Female,19,50733,Divorced,High School,Student,404,27940,4,Rent,1,43427,5.28,0
101079,Male,25,139156,Married,PhD,Student,394,34405,2,Rent,1,27468,2.31,1
101080,Male,44,96000,Married,PhD,Unemployed,518,41747,0,Rent,1,24355,6.98,1
101081,Male,39,68632,Divorced,Master,Unemployed,427,10491,1,Rent,1,54496,5.24,1
101082,Male,54,41576,Divorced,PhD,Retired,499,13631,4,Rent,1,60763,2.14,0
101083,Female,44,23320,Single,Bachelor,Student,631,22934,1,Own,0,61276,3.21,0
101084,Female,46,30750,Single,Bachelor,Student,846,28182,2,Own,0,60436,6.42,0
101085,Male,20,123002,Married,Master,Unemployed,591,9903,3,Rent,1,67469,6.04,1
101086,Male,30,73463,Married,High School,Employed,365,28186,4,Rent,1,7716,4.82,1
101087,Female,27,46572,Single,Master,Employed,703,12725,2,Mortgage,0,37361,1.59,0
101088,Female,53,138361,Single,PhD,Student,445,13070,4,Own,0,32254,6.52,1
101089,Female,26,37948,Married,High School,Student,829,37109,3,Mortgage,1,47632,2.81,0
101090,Female,44,146898,Single,High School,Retired,701,17068,0,Own,0,43428,6.29,1
101091,Male,51,136528,Married,High School,Retired,424,6550,0,Mortgage,0,68141,5.36,1
101092,Female,18,58826,Divorced,PhD,Unemployed,813,19167,0,Mortgage,1,45000,2.48,0
101093,Male,49,109051,Divorced,Bachelor,Student,631,26443,3,Mortgage,1,49087,2.09,1
101094,Female,42,47867,Single,Bachelor,Employed,779,15688,1,Own,1,26277,1.48,1
101095,Female,46,80231,Divorced,PhD,Retired,697,39351,3,Own,1,66297,2.31,1
101096,Female,24,86262,Divorced,PhD,Unemployed,329,30548,3,Rent,1,22503,1.68,1
101097,Female,20,111356,Divorced,Master,Unemployed,355,13113,2,Own,0,15104,5.13,1
101098,Female,37,146340,Divorced,Master,Employed,431,23289,0,Own,1,65346,4.99,1
101099,Male,37,92233,Married,Bachelor,Retired,530,19160,4,Own,0,40030,4.9,1
101100,Male,47,64678,Married,PhD,Employed,694,34849,1,Own,1,54894,5.31,0
101101,Female,52,127561,Single,Master,Unemployed,451,47205,4,Rent,1,66497,6.61,1
101102,Female,52,32963,Divorced,PhD,Student,801,20309,2,Rent,1,26385,7.35,1
101103,Male,56,84360,Divorced,PhD,Employed,805,37852,2,Own,1,37235,2.23,1
101104,Female,44,69434,Divorced,Bachelor,Unemployed,685,46021,1,Mortgage,1,15644,4.91,1
101105,Female,43,86617,Single,Bachelor,Student,832,41396,4,Mortgage,1,26687,1.09,1
101106,Male,31,40269,Married,PhD,Student,747,7195,1,Own,0,53409,1.4,0
101107,Female,34,137569,Divorced,High School,Retired,425,2011,1,Rent,1,48728,5.41,1
101108,Female,35,96312,Married,High School,Retired,788,25286,0,Mortgage,1,45098,4.15,1
101109,Male,46,117352,Single,PhD,Unemployed,745,34581,4,Rent,0,53216,6.19,1
101110,Male,37,99732,Married,Bachelor,Employed,769,13138,0,Rent,0,38550,3.69,1
101111,Male,44,137658,Divorced,High School,Student,648,27719,0,Mortgage,1,37864,1.46,1
101112,Female,35,127648,Married,Bachelor,Retired,807,34040,0,Own,0,13778,7.04,1
101113,Male,21,101494,Married,High School,Retired,756,49450,3,Rent,0,34783,1.12,1
101114,Male,18,108905,Single,PhD,Employed,684,21028,2,Mortgage,1,60813,1.92,1
101115,Male,18,97225,Single,Master,Retired,747,17192,2,Rent,1,36387,2.58,1
101116,Male,43,102867,Single,Master,Unemployed,414,19100,3,Mortgage,0,18374,7.96,1
101117,Male,37,57528,Single,Bachelor,Employed,751,7276,1,Own,1,50596,3.63,0
101118,Male,40,144597,Married,Bachelor,Student,418,28551,4,Own,0,26295,4.26,1
101119,Female,27,98972,Married,High School,Unemployed,392,7828,4,Own,0,23622,6.27,1
101120,Female,28,85602,Single,PhD,Student,820,34124,4,Rent,0,54081,5.27,1
101121,Male,58,116261,Single,High School,Student,837,14654,0,Own,0,30492,6.81,1
101122,Male,58,110748,Divorced,PhD,Retired,732,1203,4,Own,1,69203,4.15,1
101123,Male,22,143193,Divorced,PhD,Unemployed,444,21129,4,Own,1,24733,7.79,1
101124,Female,18,146277,Single,Bachelor,Unemployed,367,7614,4,Own,1,48546,6.48,1
101125,Female,34,53332,Married,Master,Employed,430,48567,2,Mortgage,1,17372,3.51,0
101126,Female,39,144481,Single,Master,Unemployed,580,34264,3,Mortgage,1,51414,3.36,1
101127,Female,51,110937,Married,Bachelor,Employed,812,13989,1,Rent,1,40256,7.47,1
101128,Female,58,149529,Married,Master,Unemployed,300,2579,3,Mortgage,1,57945,5.63,1
101129,Female,46,98929,Divorced,Bachelor,Student,731,5876,4,Mortgage,1,12817,5.16,1
101130,Female,21,89206,Single,High School,Employed,690,41618,1,Mortgage,1,24221,6.18,0
101131,Female,22,111137,Single,PhD,Unemployed,565,5125,1,Mortgage,1,69683,4.71,0
101132,Female,28,22251,Married,Master,Employed,698,6328,3,Mortgage,1,68315,1.69,0
101133,Male,38,65717,Single,Master,Retired,555,49968,3,Own,1,54151,2.89,1
101134,Male,52,119108,Divorced,High School,Retired,694,43040,3,Rent,0,56538,4.68,1
101135,Male,29,47027,Divorced,High School,Employed,473,12696,3,Mortgage,1,68131,0.64,1
101136,Male,43,117382,Single,Master,Employed,344,37147,0,Mortgage,1,45164,3.78,1
101137,Female,36,106551,Single,Master,Student,440,17119,2,Rent,1,23225,6.17,0
101138,Female,24,29583,Divorced,Bachelor,Unemployed,838,25017,2,Mortgage,1,63546,1.73,0
101139,Male,24,70387,Single,Bachelor,Retired,349,49780,4,Mortgage,1,59518,0.98,0
101140,Female,43,43104,Married,Master,Retired,360,27204,0,Rent,0,67443,6.77,1
101141,Male,57,32224,Single,Bachelor,Unemployed,542,20562,1,Own,0,13064,5.13,1
101142,Female,22,80624,Married,High School,Retired,568,25428,3,Own,1,42537,1.82,0
101143,Male,38,76058,Single,PhD,Retired,439,22497,4,Rent,1,18986,6.55,1
101144,Female,31,124320,Single,Bachelor,Employed,456,4372,1,Own,1,46689,5.44,1
101145,Female,21,116372,Divorced,PhD,Retired,575,24147,2,Own,0,5316,3.01,1
101146,Male,40,49299,Married,Bachelor,Retired,330,18453,1,Own,1,61605,3.32,0
101147,Female,59,98572,Divorced,Master,Retired,307,48180,3,Own,1,37843,1.67,1
101148,Male,37,105469,Single,Bachelor,Unemployed,332,34960,3,Mortgage,0,26453,6.76,1
101149,Male,32,97928,Divorced,PhD,Student,751,18197,2,Rent,0,49006,4.32,1
101150,Male,46,149518,Single,PhD,Employed,748,34920,3,Own,1,37195,4.68,1
101151,Male,25,93474,Single,Master,Student,336,2883,0,Own,1,5203,7.13,1
101152,Female,58,24141,Single,PhD,Retired,333,17651,4,Rent,0,45663,0.62,1
101153,Female,36,43350,Married,Master,Retired,754,21055,2,Mortgage,1,11567,1.0,0
101154,Female,56,95082,Married,Master,Retired,743,3812,2,Own,1,51814,1.71,1
101155,Male,45,90871,Married,PhD,Student,536,31445,1,Own,0,50248,0.73,1
101156,Female,44,25077,Divorced,High School,Unemployed,511,46640,2,Mortgage,1,12460,5.44,0
101157,Male,21,66015,Single,PhD,Unemployed,439,7562,4,Rent,0,57927,5.25,1
101158,Female,32,91147,Divorced,PhD,Employed,660,8013,0,Own,1,32520,2.08,1
101159,Female,52,79180,Divorced,Bachelor,Student,603,6177,1,Own,1,62230,1.62,1
101160,Female,54,60857,Single,PhD,Unemployed,595,21469,4,Rent,0,61076,1.59,1
101161,Male,18,121196,Divorced,Bachelor,Employed,451,32229,2,Mortgage,0,61732,7.65,0
101162,Female,20,79840,Single,Bachelor,Retired,522,30101,3,Rent,0,59710,5.7,0
101163,Female,41,145463,Single,PhD,Retired,495,28987,3,Own,0,68788,4.89,1
101164,Male,44,79902,Single,Master,Employed,598,24105,4,Mortgage,0,9355,2.92,1
101165,Female,57,25577,Single,High School,Unemployed,828,24467,0,Mortgage,0,36935,3.75,0
101166,Male,53,40002,Divorced,PhD,Student,787,18433,3,Mortgage,0,69782,1.17,1
101167,Female,51,70711,Divorced,PhD,Employed,510,19217,4,Rent,0,57203,7.99,1
101168,Male,46,59451,Divorced,Master,Unemployed,531,32308,1,Rent,0,7663,6.16,1
101169,Male,41,119811,Married,Bachelor,Employed,666,9989,2,Rent,1,46391,5.16,1
101170,Female,41,69103,Divorced,Master,Unemployed,780,38235,0,Own,1,32339,4.91,0
101171,Male,59,48647,Divorced,Master,Retired,478,20359,0,Rent,0,34367,4.28,1
101172,Male,21,54831,Married,Bachelor,Employed,783,6155,1,Mortgage,1,61536,2.43,0
101173,Male,20,138330,Single,PhD,Student,794,47904,0,Own,0,24546,2.2,1
101174,Male,51,120304,Single,Master,Employed,846,8961,4,Own,0,13389,4.62,1
101175,Male,40,116498,Single,Master,Retired,315,24983,0,Own,1,26462,1.03,1
101176,Male,40,148949,Married,PhD,Retired,765,8186,0,Mortgage,0,69910,1.06,1
101177,Female,22,133870,Divorced,PhD,Unemployed,701,8506,0,Rent,0,5038,4.71,1
101178,Male,48,115119,Divorced,High School,Retired,593,42026,4,Mortgage,0,52812,7.4,1
101179,Male,58,86830,Divorced,Master,Unemployed,470,47070,2,Rent,0,64862,7.36,1
101180,Female,23,100632,Divorced,High School,Retired,331,49951,3,Own,1,15318,0.58,0
101181,Female,54,56833,Married,Bachelor,Unemployed,562,31225,0,Own,0,13920,1.31,1
101182,Female,27,132394,Divorced,PhD,Student,514,8791,1,Mortgage,1,66243,4.87,1
101183,Female,57,112864,Single,PhD,Unemployed,488,28597,1,Rent,1,57317,6.86,1
101184,Female,24,44398,Married,High School,Unemployed,560,7770,4,Own,0,58931,7.66,0
101185,Female,56,144633,Married,Master,Student,481,10893,2,Mortgage,1,43954,6.95,1
101186,Female,55,81554,Single,Bachelor,Unemployed,804,26154,0,Mortgage,1,50187,5.58,1
101187,Male,38,70755,Single,Master,Unemployed,641,25318,4,Rent,1,23508,2.0,1
101188,Male,37,37706,Divorced,Master,Student,321,41755,3,Rent,1,19257,1.04,0
101189,Female,20,42340,Single,High School,Retired,373,40933,2,Rent,0,28783,0.86,0
101190,Male,39,84994,Married,Master,Employed,465,14514,2,Own,0,41902,5.09,1
101191,Male,21,83884,Married,High School,Unemployed,533,32358,4,Mortgage,0,37309,0.77,1
101192,Male,45,104361,Married,PhD,Retired,674,23438,1,Rent,1,27678,6.04,1
101193,Female,29,37482,Divorced,PhD,Employed,732,38273,2,Mortgage,1,41539,5.84,1
101194,Female,55,74225,Divorced,PhD,Student,633,28456,1,Own,0,20311,1.1,1
101195,Male,53,78849,Single,Bachelor,Unemployed,839,24631,2,Own,1,10538,7.3,1
101196,Female,58,94854,Divorced,Bachelor,Unemployed,334,6807,2,Rent,1,53949,4.41,1
101197,Male,22,61256,Divorced,Master,Student,743,7256,2,Own,0,8257,7.28,1
101198,Male,30,129545,Married,High School,Unemployed,530,16156,3,Mortgage,1,44229,7.26,1
101199,Male,40,128721,Married,Master,Employed,617,12908,1,Mortgage,1,51543,1.98,1
101200,Male,47,101110,Single,PhD,Employed,642,25435,3,Own,0,51511,3.35,1
101201,Female,54,133606,Married,Master,Student,729,5284,1,Own,0,16398,1.51,1
101202,Female,42,34650,Divorced,Master,Unemployed,765,31432,3,Own,0,35198,6.31,1
101203,Female,44,66118,Single,Master,Retired,378,15438,3,Mortgage,0,21044,4.28,1
101204,Male,31,48930,Single,PhD,Unemployed,748,35922,3,Own,0,26772,7.47,1
101205,Female,53,105707,Married,High School,Student,581,41510,4,Rent,0,19772,2.06,1
101206,Male,56,149030,Married,Master,Retired,356,15227,3,Rent,0,69114,5.66,1
101207,Female,33,120400,Married,PhD,Employed,490,15265,2,Mortgage,1,12900,7.92,1
101208,Male,39,31801,Single,Bachelor,Employed,762,20188,0,Own,0,15790,5.49,1
101209,Male,38,71360,Married,High School,Retired,341,19604,3,Own,1,34011,1.02,1
101210,Male,38,107908,Divorced,PhD,Retired,785,29565,0,Own,0,49273,4.91,1
101211,Female,25,36559,Single,Master,Student,472,33588,0,Rent,1,55396,1.85,0
101212,Female,33,52334,Married,PhD,Unemployed,549,42958,2,Rent,1,50047,0.73,0
101213,Female,48,125473,Divorced,High School,Employed,809,33074,0,Rent,1,5657,3.01,1
101214,Female,59,33288,Divorced,Master,Unemployed,801,18105,0,Rent,1,48925,2.5,0
101215,Male,27,42398,Married,Bachelor,Employed,492,26790,0,Rent,1,23083,6.42,0
101216,Female,49,96230,Divorced,Bachelor,Unemployed,464,24358,1,Mortgage,0,25840,3.3,0
101217,Female,51,32191,Single,Bachelor,Employed,389,31944,3,Mortgage,0,60220,6.0,1
101218,Male,26,38051,Single,PhD,Unemployed,357,23187,3,Own,0,29431,0.62,0
101219,Male,34,81715,Divorced,High School,Student,562,5025,0,Own,1,32619,0.61,0
101220,Male,28,30737,Single,Bachelor,Employed,542,29155,2,Rent,1,37583,0.72,1
101221,Female,49,85140,Married,Master,Student,518,25512,1,Own,1,69258,2.15,1
101222,Male,27,45251,Divorced,Master,Employed,308,16907,2,Mortgage,0,19525,3.3,0
101223,Male,39,70975,Single,Master,Employed,729,15469,2,Mortgage,1,68900,5.06,1
101224,Male,34,25147,Married,PhD,Employed,312,38924,0,Own,1,50384,7.89,1
101225,Female,21,70508,Married,High School,Unemployed,524,48196,4,Rent,0,64143,3.16,0
101226,Male,42,72224,Single,High School,Employed,366,15410,0,Mortgage,0,34917,0.92,0
101227,Female,38,39643,Divorced,Bachelor,Student,802,44763,4,Own,0,10963,1.96,1
101228,Female,54,58967,Married,High School,Unemployed,483,38580,1,Rent,1,51765,7.23,1
101229,Male,55,118850,Married,Master,Unemployed,507,9650,4,Own,1,27619,5.75,1
101230,Male,18,123535,Married,Master,Employed,827,49826,0,Rent,0,9535,6.43,1
101231,Female,42,60733,Married,PhD,Retired,599,27277,0,Rent,1,61425,1.43,1
101232,Male,53,104003,Divorced,Master,Unemployed,540,3456,2,Mortgage,1,19580,1.51,1
101233,Male,34,54808,Single,High School,Employed,754,17590,0,Mortgage,1,53432,1.34,1
101234,Female,58,139222,Single,Master,Student,829,28892,0,Own,1,49586,6.93,1
101235,Female,41,87288,Single,Bachelor,Retired,543,18740,3,Own,0,66321,2.07,1
101236,Male,19,78959,Married,PhD,Unemployed,537,46728,3,Rent,1,69396,5.32,1
101237,Female,57,21849,Divorced,PhD,Retired,545,12788,2,Mortgage,1,6976,4.37,1
101238,Male,32,88178,Single,High School,Unemployed,644,24845,4,Rent,0,62089,4.58,1
101239,Male,49,87136,Divorced,Master,Retired,783,8156,4,Rent,1,67272,1.97,1
101240,Male,56,80740,Single,Master,Retired,609,48033,3,Rent,1,41437,5.26,1
101241,Female,23,132255,Married,High School,Student,583,9151,1,Rent,0,58344,0.82,1
101242,Male,18,106322,Single,High School,Retired,337,27515,3,Rent,1,52055,7.95,1
101243,Male,40,64565,Married,Bachelor,Student,331,11987,1,Rent,0,5937,0.7,1
101244,Male,56,40183,Married,High School,Employed,542,13560,4,Own,1,69441,0.88,1
101245,Female,34,135306,Single,Master,Unemployed,591,3673,3,Mortgage,1,26980,2.93,1
101246,Female,51,21132,Divorced,Bachelor,Student,591,48767,0,Mortgage,1,22673,6.74,1
101247,Female,58,58259,Married,PhD,Unemployed,681,7823,1,Rent,0,42438,2.43,1
101248,Female,46,116612,Divorced,Master,Student,437,40644,1,Rent,1,56302,4.04,1
101249,Female,26,83668,Single,PhD,Unemployed,499,29365,1,Rent,1,12421,0.63,1
101250,Male,30,148355,Married,PhD,Student,634,39741,4,Mortgage,0,53582,1.09,1
101251,Female,23,58563,Divorced,PhD,Unemployed,746,9282,2,Mortgage,1,34500,5.06,0
101252,Female,23,112227,Married,Master,Employed,647,42435,0,Rent,1,62856,1.96,1
101253,Female,37,128835,Single,PhD,Unemployed,577,9056,3,Mortgage,1,17953,5.71,1
101254,Male,20,30931,Married,Master,Employed,831,35814,1,Rent,0,6516,6.39,0
101255,Female,34,147156,Single,PhD,Employed,698,22691,4,Rent,0,51340,6.88,1
101256,Female,29,93169,Divorced,High School,Employed,690,41504,1,Rent,0,48042,1.5,1
101257,Male,18,149457,Married,High School,Retired,309,37458,3,Own,1,39172,3.92,1
101258,Female,34,70639,Divorced,Master,Unemployed,848,29601,0,Mortgage,0,58644,7.6,1
101259,Male,20,142536,Single,PhD,Retired,358,22013,1,Mortgage,1,11170,6.29,1
101260,Male,43,123313,Single,PhD,Retired,387,36513,4,Mortgage,0,31507,1.38,1
101261,Male,32,78901,Divorced,PhD,Unemployed,758,24407,4,Rent,0,64229,4.27,1
101262,Male,53,120417,Divorced,High School,Employed,403,25660,2,Own,1,7353,7.42,1
101263,Male,49,21044,Single,PhD,Retired,403,3639,4,Rent,0,16999,3.8,0
101264,Female,49,66691,Divorced,PhD,Retired,553,22320,2,Rent,0,15938,6.78,1
101265,Male,21,120735,Single,Master,Student,634,1076,0,Rent,1,68134,4.22,1
101266,Male,35,44363,Divorced,PhD,Unemployed,762,7473,3,Own,1,5580,1.3,0
101267,Female,36,66694,Single,High School,Retired,848,11622,2,Rent,1,64556,1.61,1
101268,Male,52,21582,Single,PhD,Unemployed,600,19808,1,Rent,1,24713,0.85,0
101269,Female,57,99910,Married,High School,Unemployed,640,6296,1,Own,1,13293,1.96,1
101270,Female,31,86844,Single,High School,Retired,791,23951,3,Rent,1,9550,7.2,1
101271,Female,50,41301,Single,Bachelor,Unemployed,383,23470,4,Rent,1,50248,5.38,1
101272,Male,31,94329,Married,High School,Employed,558,1405,1,Mortgage,1,33418,6.04,0
101273,Male,51,21620,Married,Bachelor,Retired,659,46076,2,Own,0,57115,5.16,0
101274,Male,21,82224,Divorced,Bachelor,Retired,386,16345,3,Mortgage,1,67337,3.4,0
101275,Female,41,76655,Divorced,PhD,Retired,727,1397,1,Rent,0,67249,2.13,1
101276,Male,46,115419,Single,Bachelor,Student,666,15665,4,Own,1,5298,7.44,1
101277,Male,36,57534,Divorced,Master,Student,642,15560,4,Own,1,41884,4.36,1
101278,Male,23,140050,Divorced,High School,Student,646,27376,1,Rent,0,21428,4.11,1
101279,Female,50,123496,Single,Master,Student,395,20857,3,Mortgage,0,12647,7.97,1
101280,Female,57,59390,Married,Bachelor,Retired,554,33506,0,Rent,0,7543,3.38,1
101281,Male,36,91629,Married,PhD,Employed,435,43768,1,Own,1,25243,6.91,0
101282,Male,18,75856,Single,High School,Unemployed,547,38757,4,Own,1,9778,6.97,0
101283,Male,22,69252,Single,Master,Unemployed,798,21310,0,Rent,1,68153,2.25,1
101284,Male,44,75809,Single,PhD,Retired,785,19328,3,Rent,1,19558,1.21,1
101285,Female,33,42259,Single,Bachelor,Employed,701,42397,4,Rent,0,58546,7.82,0
101286,Female,23,40655,Single,PhD,Unemployed,711,39159,3,Rent,1,57704,3.69,0
101287,Female,57,53005,Single,Master,Employed,747,33990,1,Mortgage,0,20383,0.52,1
101288,Female,30,51629,Divorced,PhD,Retired,546,8830,3,Mortgage,1,35033,4.24,1
101289,Male,52,43610,Divorced,Master,Student,720,49998,4,Mortgage,1,24539,5.14,1
101290,Male,36,77184,Divorced,PhD,Employed,423,37768,1,Mortgage,0,65475,6.32,1
101291,Male,29,41602,Married,High School,Unemployed,559,20048,4,Own,1,54439,7.57,1
101292,Female,33,105945,Single,PhD,Unemployed,468,47255,4,Own,0,25089,7.36,1
101293,Male,27,31110,Single,High School,Unemployed,410,22748,0,Mortgage,1,38284,7.55,0
101294,Female,42,26073,Divorced,Master,Student,589,6393,2,Rent,1,69385,0.74,0
101295,Female,37,120846,Married,High School,Employed,312,24885,3,Own,1,7201,5.84,1
101296,Male,48,100818,Divorced,PhD,Employed,562,1603,3,Rent,1,36000,2.19,1
101297,Male,21,30195,Single,High School,Unemployed,322,7295,0,Mortgage,1,11577,1.91,0
101298,Male,40,21537,Single,Master,Employed,499,42148,3,Own,0,17629,6.5,1
101299,Female,19,37138,Divorced,PhD,Unemployed,541,8103,0,Own,1,45870,3.63,0
101300,Male,39,64328,Divorced,High School,Employed,538,26251,3,Own,1,66525,7.37,1
101301,Female,54,145138,Single,High School,Student,602,15546,3,Own,1,41426,0.82,1
101302,Male,25,66202,Divorced,Bachelor,Student,464,16456,4,Mortgage,1,11922,6.52,1
101303,Female,24,60164,Single,High School,Retired,475,19228,0,Own,0,9286,1.53,1
101304,Female,31,146545,Divorced,Bachelor,Retired,328,15674,3,Mortgage,1,32899,1.82,1
101305,Male,20,109743,Married,Master,Retired,834,1046,2,Own,0,66420,4.08,1
101306,Female,33,74659,Single,Bachelor,Employed,593,1819,0,Mortgage,0,34763,3.47,1
101307,Female,36,106155,Married,Master,Student,776,37575,0,Mortgage,0,8936,4.15,0
101308,Male,35,69692,Divorced,High School,Student,682,20406,0,Rent,0,30745,7.55,1
101309,Female,33,140198,Married,High School,Student,595,2080,4,Mortgage,0,38758,5.43,1
101310,Male,25,44845,Divorced,Bachelor,Unemployed,633,4146,0,Rent,1,26355,2.68,0
101311,Female,50,109846,Married,Master,Employed,547,12926,4,Own,0,66049,1.8,1
101312,Male,29,123435,Married,High School,Employed,540,16930,2,Rent,0,35619,3.65,1
101313,Male,28,50562,Married,Bachelor,Retired,405,48940,1,Mortgage,0,12721,3.89,1
101314,Female,22,48036,Single,Bachelor,Unemployed,422,16287,4,Rent,0,56003,5.01,1
101315,Female,44,80752,Married,Bachelor,Unemployed,334,40509,3,Own,0,45957,2.5,1
101316,Female,29,94233,Divorced,High School,Student,715,35985,0,Rent,0,40477,6.26,1
101317,Female,34,103049,Divorced,Master,Retired,626,3886,1,Mortgage,1,58159,1.24,1
101318,Female,23,128575,Single,High School,Employed,594,14344,4,Mortgage,1,56773,4.7,1
101319,Male,50,88681,Single,PhD,Unemployed,731,23018,3,Own,0,51334,5.18,1
101320,Female,22,47818,Divorced,PhD,Student,646,42755,1,Own,0,7178,2.05,0
101321,Male,45,50544,Married,High School,Employed,336,8293,2,Rent,0,38606,6.7,1
101322,Male,31,82532,Divorced,Master,Student,811,4006,4,Own,0,34630,5.12,1
101323,Female,22,98636,Single,Bachelor,Employed,834,40726,4,Mortgage,0,51456,5.34,1
101324,Male,50,77705,Single,PhD,Student,317,25356,2,Rent,1,14747,4.23,1
101325,Male,58,40104,Divorced,PhD,Employed,326,44349,4,Rent,1,63566,7.32,1
101326,Male,36,144336,Married,High School,Retired,835,37911,0,Rent,1,26318,5.7,1
101327,Male,39,147904,Married,PhD,Employed,328,15699,4,Rent,1,68708,3.36,1
101328,Female,22,89603,Single,PhD,Employed,416,29434,0,Own,1,31619,2.29,1
101329,Male,19,122499,Divorced,Bachelor,Employed,431,18602,4,Rent,1,47393,1.03,1
101330,Female,47,79025,Divorced,Bachelor,Student,588,41786,3,Rent,0,13104,1.74,1
